id	virus_name	full_name	virus_genus	virus_clade	organism	Phylum	Class	Superorder	Order	Family	Genus	NumericID	scaffold	extract_start	extract_end	sequence_length	orientation	assigned_name	assigned_gene	subject_start	subject_end
Monodelphis-481	ECV.Monodelphis	Monodelphis endogenous circoviral element	Circovirus	Unclassified	Monodelphis_domestica	Vertebrates	Mammalia	Unclassified	Didelphimorphia	Didelphidae	Monodelphis	481	chr3	262232423	262233227	805	-	Canine-circovirus	Rep	33	205
Phascolarctos-482	ECV.Phascolarctos	Phascolarctos endogenous circoviral element	Circovirus	Unclassified	Phascolarctos_cinereus	Vertebrates	Mammalia	Unclassified	Diprotodontia	Phascolarctidae	Phascolarctos	482	phaCin_unsw_v4.1.fa.scaf00195	124092	124397	306	-	Beak-and-feather-disease-virus	Rep	176	263
Choloepus-483	ECV.Choloepus	Choloepus endogenous circoviral element	Circovirus	Unclassified	Choloepus_hoffmanni	Vertebrates	Mammalia	Xenarthra	Pilosa	Megalonychidae	Choloepus	483	scaffold_136360	3131	3346	216	+	Porcine-circovirus-2	capsid	158	226
Choloepus-484	ECV.Choloepus	Choloepus endogenous circoviral element	Circovirus	Unclassified	Choloepus_hoffmanni	Vertebrates	Mammalia	Xenarthra	Pilosa	Megalonychidae	Choloepus	484	scaffold_246256	2923	3138	216	+	Porcine-circovirus-2	capsid	158	226
Pantherophis-485	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Pantherophis_guttatus	Vertebrates	Reptiles	Lepidosauria	Squamata	Colubridae	Pantherophis	485	JTLQ01205518.1	1347	1622	270	-	Porcine-circovirus-1	capsid	141	225
Python-486	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Python_bivittatus	Vertebrates	Reptiles	Lepidosauria	Squamata	Pythonidae	Python	486	gi|588471619|ref|NW_006533858.1|	192585	192761	177	+	Silurus-glanis-circovirus	Rep	85	141
Salvator-487	ECV.Salvator	Salvator endogenous circoviral element	Circovirus	Unclassified	Salvator_merianae	Vertebrates	Reptiles	Lepidosauria	Squamata	Teiidae	Salvator	487	QVOM02000073.1	1179850	1180365	516	+	Mink-circovirus	Rep	7	175
Crotalus-488	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_mitchellii_pyrrhus	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	488	JPMF01009165.1	2134	3266	1133	+	Mink-circovirus	Rep	1	250
Crotalus-489	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_mitchellii_pyrrhus	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	489	JPMF01024207.1	6480	6890	411	+	Mink-circovirus	Rep	106	244
Crotalus-490	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_mitchellii_pyrrhus	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	490	JPMF01192303.1	55	414	360	+	Mink-circovirus	Rep	151	274
Crotalus-491	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_mitchellii_pyrrhus	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	491	JPMF01223472.1	497	1150	654	+	Mink-circovirus	capsid	88	218
Crotalus-492	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_mitchellii_pyrrhus	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	492	JPMF01223473.1	2704	3243	438	+	Porcine-circovirus-1	capsid	94	227
Crotalus-493	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_mitchellii_pyrrhus	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	493	JPMF01327854.1	101	235	135	+	Mink-circovirus	Rep	50	93
Crotalus-494	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_mitchellii_pyrrhus	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	494	JPMF01333966.1	50	274	225	+	Mink-circovirus	capsid	88	159
Crotalus-495	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_horridus	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	495	LVCR01008418.1	35550	36681	1132	+	Mink-circovirus	Rep	1	277
Crotalus-496	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_horridus	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	496	LVCR01015089.1	21503	21892	390	-	Mink-circovirus	Rep	155	281
Crotalus-497	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_horridus	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	497	LVCR01091779.1	7254	7995	742	+	Goose-circovirus	capsid	104	241
Crotalus-498	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_viridis	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	498	PDHV01000084.1	203820	204224	405	-	Mink-circovirus	Rep	151	281
Crotalus-499	ECV.Serpentes	Serpentes endogenous circoviral element	Unclassified	Unclassified	Crotalus_viridis	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	499	PDHV01000557.1	3149	3547	399	-	Porcine-circovirus-type-1-2a	capsid	93	188
Crotalus-500	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_viridis	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	500	PDHV01000968.1	82674	83807	1134	+	Mink-circovirus	Rep	1	277
Crotalus-501	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_viridis	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	501	PDHV01003690.1	48138	48548	411	-	Mink-circovirus	Rep	106	244
Crotalus-502	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_viridis	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	502	PDHV01005724.1	53163	53702	540	+	Mink-circovirus	capsid	55	218
Crotalus-503	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Crotalus_viridis	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Crotalus	503	PDHV01006230.1	49995	50399	405	+	Muscovy-duck-circovirus	ORFC1	138	250
Protobothrops-504	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Protobothrops_flavoviridis	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Protobothrops	504	BFFQ01002615.1	165763	166386	624	+	Mink-circovirus	capsid	32	218
Protobothrops-505	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Protobothrops_flavoviridis	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Protobothrops	505	BFFQ01043388.1	2	667	666	-	Mink-circovirus	Rep	49	276
Protobothrops-506	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Protobothrops_mucrosquamatus	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Protobothrops	506	gi|1002147286|ref|NW_015387091.1|	352276	352635	360	+	Mink-circovirus	capsid	113	218
Protobothrops-507	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Protobothrops_mucrosquamatus	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Protobothrops	507	gi|1002152142|ref|NW_015386769.1|	73833	74132	300	-	Porcine-circovirus-1	capsid	109	201
Protobothrops-508	ECV.Serpentes	Serpentes endogenous circoviral element	Circovirus	Unclassified	Protobothrops_mucrosquamatus	Vertebrates	Reptiles	Lepidosauria	Squamata	Viperidae	Protobothrops	508	gi|1002152722|ref|NW_015386686.1|	123443	123802	360	+	Porcine-circovirus-1	capsid	95	207
Dermochelys-509	ECV.Testudines	Testudines endogenous circoviral element	Circovirus	Unclassified	Dermochelys_coriacea	Vertebrates	Reptiles	Unclassified	Testudines	Dermochelyidae	Dermochelys	509	ML654376.1	256	564	309	-	Columbid-circovirus	Rep	37	124
Cuora-510	ECV.Testudines	Testudines endogenous circoviral element	Unclassified	Unclassified	Cuora_mccordi	Vertebrates	Reptiles	Unclassified	Testudines	Geoemydidae	Cuora	510	ML123137.1	51167366	51167671	306	+	Cyclovirus-VN	Rep	35	133
Eptatretus-511	ECV.Eptatretus	Eptatretus endogenous circoviral element	Unclassified	Unclassified	Eptatretus_burgeri	Vertebrates	Unclassified	Unclassified	Myxiniformes	Myxinidae	Eptatretus	511	FYBX02000097.1	53697	54047	351	+	Cyclovirus-ZM36a	Rep	140	256
Eptatretus-512	ECV.Eptatretus	Eptatretus endogenous circoviral element	Circovirus	Unclassified	Eptatretus_burgeri	Vertebrates	Unclassified	Unclassified	Myxiniformes	Myxinidae	Eptatretus	512	FYBX02009564.1	202101	202739	639	+	Muscovy-duck-circovirus	Rep	3	210
Eptatretus-513	ECV.Eptatretus	Eptatretus endogenous circoviral element	Circovirus	Unclassified	Eptatretus_burgeri	Vertebrates	Unclassified	Unclassified	Myxiniformes	Myxinidae	Eptatretus	513	FYBX02009664.1	1052339	1052743	405	-	Mulard-duck-circovirus	Rep	162	273
Eptatretus-514	ECV.Eptatretus	Eptatretus endogenous circoviral element	Unclassified	Unclassified	Eptatretus_burgeri	Vertebrates	Unclassified	Unclassified	Myxiniformes	Myxinidae	Eptatretus	514	FYBX02009731.1	758002	758328	327	-	Circoviridae-5-LDMD-2013	replication-associated-protein	157	256
Eptatretus-515	ECV.Eptatretus	Eptatretus endogenous circoviral element	Circovirus	Unclassified	Eptatretus_burgeri	Vertebrates	Unclassified	Unclassified	Myxiniformes	Myxinidae	Eptatretus	515	FYBX02010188.1	434621	434974	354	+	Mulard-duck-circovirus	Rep	155	267
Eptatretus-516	ECV.Eptatretus	Eptatretus endogenous circoviral element	Unclassified	Unclassified	Eptatretus_burgeri	Vertebrates	Unclassified	Unclassified	Myxiniformes	Myxinidae	Eptatretus	516	FYBX02010462.1	739704	740027	324	+	Circoviridae-5-LDMD-2013	replication-associated-protein	157	256
Eptatretus-517	ECV.Eptatretus	Eptatretus endogenous circoviral element	Circovirus	Unclassified	Eptatretus_burgeri	Vertebrates	Unclassified	Unclassified	Myxiniformes	Myxinidae	Eptatretus	517	FYBX02010763.1	261632	262024	393	-	Mulard-duck-circovirus	Rep	155	268
